,Unnamed: 0,Unnamed: 0.1,arrive,carrier,date,depart,destination,duration,origination,price
67,26,0.0,11:33 PM,Amtrak Northeast Regional,11-03-2019,5:30 PM,Philadelphia,6h 3m,Boston,$138.00
68,27,0.0,9:36 PM,Amtrak Northeast Regional,11-03-2019,3:11 PM,Philadelphia,6h 25m,Boston,$138.00
69,28,0.0,8:12 PM,Amtrak Acela,11-03-2019,3:06 PM,Philadelphia,5h 6m,Boston,$177.00
70,29,0.0,10:09 PM,Amtrak Acela,11-03-2019,4:56 PM,Philadelphia,5h 13m,Boston,$177.00
71,30,0.0,5:11 PM,Amtrak Acela,11-03-2019,12:00 PM,Philadelphia,5h 11m,Boston,$177.00
72,31,0.0,6:13 PM,Amtrak Acela,11-03-2019,1:01 PM,Philadelphia,5h 12m,Boston,$177.00
73,32,0.0,10:09 PM,Amtrak Acela,11-03-2019,4:50 PM,Philadelphia,5h 19m,Boston,$177.00
74,33,0.0,4:12 PM,Amtrak Acela,11-03-2019,11:00 AM,Philadelphia,5h 12m,Boston,$208.00
75,34,0.0,4:12 PM,Amtrak Acela,11-03-2019,11:05 AM,Philadelphia,5h 7m,Boston,$208.00
76,0,0.0,"6:50 AM+1Arrives Fri, Oct 18, 2019",Megabus,10-17-2019,11:50 PM,Boston,7h 0m,Philadelphia,$34.99
77,1,0.0,10:45 PM,BoltBus,10-17-2019,4:15 PM,Boston,6h 30m,Philadelphia,$25.00
78,2,0.0,2:20 PM,Greyhound,10-17-2019,7:15 AM,Boston,7h 5m,Philadelphia,$31.00
79,3,0.0,4:41 PM,Amtrak Northeast Regional,10-17-2019,10:40 AM,Boston,6h 1m,Philadelphia,$106.00
80,4,0.0,11:32 AM,Amtrak Northeast Regional,10-17-2019,5:14 AM,Boston,6h 18m,Philadelphia,$106.00
81,5,0.0,11:22 AM,Amtrak Northeast Regional,10-17-2019,5:14 AM,Boston,6h 8m,Philadelphia,$106.00
82,6,0.0,9:54 PM,Amtrak Acela,10-17-2019,4:36 PM,Boston,5h 18m,Philadelphia,$305.00
83,7,0.0,4:51 PM,Amtrak Northeast Regional,10-17-2019,10:40 AM,Boston,6h 11m,Philadelphia,$106.00
84,8,0.0,12:52 PM,Amtrak Northeast Regional,10-17-2019,6:54 AM,Boston,5h 58m,Philadelphia,$138.00
85,9,0.0,1:08 PM,Amtrak Northeast Regional,10-17-2019,6:54 AM,Boston,6h 14m,Philadelphia,$138.00
86,10,0.0,9:42 PM,Amtrak Acela,10-17-2019,4:36 PM,Boston,5h 6m,Philadelphia,$305.00
87,11,0.0,12:52 PM,Amtrak Northeast Regional,10-17-2019,6:46 AM,Boston,6h 6m,Philadelphia,$138.00
88,12,0.0,1:08 PM,Amtrak Northeast Regional,10-17-2019,6:46 AM,Boston,6h 22m,Philadelphia,$138.00
89,13,0.0,3:24 PM,Amtrak Northeast Regional,10-17-2019,9:20 AM,Boston,6h 4m,Philadelphia,$138.00
90,14,0.0,3:32 PM,Amtrak Northeast Regional,10-17-2019,9:20 AM,Boston,6h 12m,Philadelphia,$138.00
91,15,0.0,"12:32 AM+1Arrives Fri, Oct 18, 2019",Amtrak Northeast Regional,10-17-2019,5:59 PM,Boston,6h 33m,Philadelphia,$173.00
92,16,0.0,"12:23 AM+1Arrives Fri, Oct 18, 2019",Amtrak Northeast Regional,10-17-2019,5:59 PM,Boston,6h 24m,Philadelphia,$173.00
93,17,0.0,5:04 PM,Amtrak Acela,10-17-2019,11:38 AM,Boston,5h 26m,Philadelphia,$208.00
94,18,0.0,6:25 PM,Amtrak Northeast Regional,10-17-2019,12:05 PM,Boston,6h 20m,Philadelphia,$173.00
95,19,0.0,"7:58 AM+1Arrives Fri, Oct 18, 2019",Amtrak Northeast Regional,10-17-2019,11:44 PM,Boston,8h 14m,Philadelphia,$173.00
96,20,0.0,6:36 PM,Amtrak Northeast Regional,10-17-2019,12:05 PM,Boston,6h 31m,Philadelphia,$173.00
97,21,0.0,2:03 PM,Amtrak Acela,10-17-2019,8:38 AM,Boston,5h 25m,Philadelphia,$239.00
98,22,0.0,10:20 PM,Amtrak Northeast Regional,10-17-2019,3:59 PM,Boston,6h 21m,Philadelphia,$208.00
99,23,0.0,10:09 PM,Amtrak Northeast Regional,10-17-2019,3:59 PM,Boston,6h 10m,Philadelphia,$208.00
100,24,0.0,"7:53 AM+1Arrives Fri, Oct 18, 2019",Amtrak Northeast Regional,10-17-2019,11:44 PM,Boston,8h 9m,Philadelphia,$173.00
