,Unnamed: 0,Unnamed: 0.1,arrive,carrier,date,depart,destination,duration,origination,price
115,0,,8:00 PM,Wanda Coach,10-24-2019,6:00 PM,NYC,2h 0m,Philadelphia,$12.00
116,0,,10:30 PM,Wanda Coach,10-24-2019,8:30 PM,NYC,2h 0m,Philadelphia,$12.00
117,0,,6:30 PM,Greyhound,10-24-2019,4:00 PM,NYC,2h 30m,Philadelphia,$8.00
118,0,,8:30 PM,BoltBus,10-24-2019,6:00 PM,NYC,2h 30m,Philadelphia,$10.00
119,0,,10:37 PM,Amtrak Northeast Regional,10-24-2019,9:13 PM,NYC,1h 24m,Philadelphia,$61.00
120,0,,5:24 PM,Amtrak Northeast Regional,10-24-2019,3:59 PM,NYC,1h 25m,Philadelphia,$80.00
121,0,,8:05 PM,Greyhound,10-24-2019,5:05 PM,NYC,3h 0m,Philadelphia,$8.00
122,0,,4:45 PM,Greyhound,10-24-2019,1:45 PM,NYC,3h 0m,Philadelphia,$9.00
123,0,,11:58 PM,Amtrak Palmetto,10-24-2019,10:28 PM,NYC,1h 30m,Philadelphia,$61.00
124,0,,8:15 AM,Amtrak Northeast Regional,10-24-2019,6:54 AM,NYC,1h 21m,Philadelphia,$55.00
125,0,,6:30 PM,Amtrak Northeast Regional,10-24-2019,5:00 PM,NYC,1h 30m,Philadelphia,$80.00
126,0,,6:58 PM,Amtrak Northeast Regional,10-24-2019,5:36 PM,NYC,1h 22m,Philadelphia,$80.00
127,0,,8:38 PM,Amtrak Carolinian,10-24-2019,7:04 PM,NYC,1h 34m,Philadelphia,$120.00
128,0,,2:30 PM,Amtrak Northeast Regional,10-24-2019,1:05 PM,NYC,1h 25m,Philadelphia,$61.00
129,0,,3:20 PM,Amtrak Northeast Regional,10-24-2019,1:58 PM,NYC,1h 22m,Philadelphia,$61.00
130,0,,4:30 PM,Amtrak Northeast Regional,10-24-2019,3:01 PM,NYC,1h 29m,Philadelphia,$61.00
131,0,,6:52 PM,Amtrak Acela,10-24-2019,5:35 PM,NYC,1h 17m,Philadelphia,$156.00
132,0,,"1:25 AM+1Arrives Fri, Oct 25, 2019",Amtrak Northeast Regional,10-24-2019,11:44 PM,NYC,1h 41m,Philadelphia,$55.00
133,0,,8:41 PM,Amtrak Northeast Regional,10-24-2019,7:02 PM,NYC,1h 39m,Philadelphia,$61.00
134,0,,9:52 PM,Amtrak Acela,10-24-2019,8:35 PM,NYC,1h 17m,Philadelphia,$115.00
135,0,,7:50 PM,Amtrak Acela,10-24-2019,6:34 PM,NYC,1h 16m,Philadelphia,$156.00
136,0,,5:49 PM,Amtrak Acela,10-24-2019,4:36 PM,NYC,1h 13m,Philadelphia,$198.00
137,0,,10:50 PM,Amtrak Acela,10-24-2019,9:35 PM,NYC,1h 15m,Philadelphia,$115.00
138,0,,8:52 AM,Amtrak Acela,10-24-2019,7:38 AM,NYC,1h 14m,Philadelphia,$156.00
139,0,,2:46 PM,Amtrak Acela,10-24-2019,1:32 PM,NYC,1h 14m,Philadelphia,$115.00
140,0,,3:46 PM,Amtrak Acela,10-24-2019,2:32 PM,NYC,1h 14m,Philadelphia,$115.00
141,0,,9:49 AM,Amtrak Acela,10-24-2019,8:38 AM,NYC,1h 11m,Philadelphia,$115.00
142,0,,4:47 PM,Amtrak Acela,10-24-2019,3:33 PM,NYC,1h 14m,Philadelphia,$156.00
143,0,,1:50 PM,Amtrak Acela,10-24-2019,12:38 PM,NYC,1h 12m,Philadelphia,$115.00
144,0,,7:47 AM,Amtrak Acela,10-24-2019,6:34 AM,NYC,1h 13m,Philadelphia,$115.00
145,0,,12:49 PM,Amtrak Acela,10-24-2019,11:38 AM,NYC,1h 11m,Philadelphia,$115.00
146,0,,10:48 AM,Amtrak Acela,10-24-2019,9:38 AM,NYC,1h 10m,Philadelphia,$115.00
147,0,,8:49 PM,Amtrak Acela,10-24-2019,7:34 PM,NYC,1h 15m,Philadelphia,$156.00
148,0,,11:49 AM,Amtrak Acela,10-24-2019,10:38 AM,NYC,1h 11m,Philadelphia,$135.00
0,0,,10:45 AM,BoltBus,11-03-2019,8:45 AM,Philadelphia,2h 0m,NYC,$14.00
1,0,,4:15 AM,Megabus,11-03-2019,2:00 AM,Philadelphia,2h 15m,NYC,$5.00
2,0,,5:50 PM,Peter Pan Lines,11-03-2019,4:00 PM,Philadelphia,1h 50m,NYC,$10.00
3,0,,11:50 AM,Peter Pan Lines,11-03-2019,10:00 AM,Philadelphia,1h 50m,NYC,$10.00
4,0,,10:35 AM,Amtrak Keystone Service,11-03-2019,9:09 AM,Philadelphia,1h 26m,NYC,$49.00
5,0,,10:20 AM,Peter Pan Lines,11-03-2019,8:30 AM,Philadelphia,1h 50m,NYC,$10.00
6,0,,4:15 PM,Megabus,11-03-2019,2:35 PM,Philadelphia,1h 40m,NYC,$15.00
7,0,,1:50 PM,Peter Pan Lines,11-03-2019,12:01 PM,Philadelphia,1h 49m,NYC,$10.00
8,0,,12:50 PM,Peter Pan Lines,11-03-2019,11:00 AM,Philadelphia,1h 50m,NYC,$10.00
9,0,,9:33 AM,Amtrak Northeast Regional,11-03-2019,8:05 AM,Philadelphia,1h 28m,NYC,$49.00
10,0,,4:50 PM,Peter Pan Lines,11-03-2019,3:00 PM,Philadelphia,1h 50m,NYC,$10.00
11,0,,2:00 PM,Greyhound,11-03-2019,12:01 PM,Philadelphia,1h 59m,NYC,$11.00
12,0,,9:20 AM,Peter Pan Lines,11-03-2019,7:30 AM,Philadelphia,1h 50m,NYC,$10.00
13,0,,3:20 PM,Peter Pan Lines,11-03-2019,1:30 PM,Philadelphia,1h 50m,NYC,$10.00
14,0,,4:27 AM,Amtrak Northeast Regional,11-03-2019,3:00 AM,Philadelphia,1h 27m,NYC,$49.00
15,0,,4:20 PM,Peter Pan Lines,11-03-2019,2:30 PM,Philadelphia,1h 50m,NYC,$10.00
16,0,,10:00 AM,Greyhound,11-03-2019,8:00 AM,Philadelphia,2h 0m,NYC,$12.00
17,0,,8:20 AM,Peter Pan Lines,11-03-2019,6:30 AM,Philadelphia,1h 50m,NYC,$10.00
18,0,,6:20 PM,Peter Pan Lines,11-03-2019,4:30 PM,Philadelphia,1h 50m,NYC,$10.00
19,0,,8:07 AM,Amtrak Cardinal,11-03-2019,6:45 AM,Philadelphia,1h 22m,NYC,$49.00
20,0,,7:20 PM,Peter Pan Lines,11-03-2019,5:30 PM,Philadelphia,1h 50m,NYC,$10.00
21,0,,11:59 AM,Greyhound,11-03-2019,10:00 AM,Philadelphia,1h 59m,NYC,$11.00
22,0,,9:20 PM,Peter Pan Lines,11-03-2019,7:30 PM,Philadelphia,1h 50m,NYC,$10.00
23,0,,8:20 PM,Peter Pan Lines,11-03-2019,6:30 PM,Philadelphia,1h 50m,NYC,$10.00
24,0,,8:20 AM,Amtrak Keystone Service,11-03-2019,7:00 AM,Philadelphia,1h 20m,NYC,$49.00
25,0,,7:50 PM,Peter Pan Lines,11-03-2019,6:00 PM,Philadelphia,1h 50m,NYC,$10.00
26,0,,10:45 PM,BoltBus,11-03-2019,8:45 PM,Philadelphia,2h 0m,NYC,$14.00
27,0,,9:50 PM,Peter Pan Lines,11-03-2019,8:00 PM,Philadelphia,1h 50m,NYC,$10.00
28,0,,3:10 PM,Greyhound,11-03-2019,1:00 PM,Philadelphia,2h 10m,NYC,$12.00
29,0,,2:26 PM,Amtrak Keystone Service,11-03-2019,1:05 PM,Philadelphia,1h 21m,NYC,$49.00
30,0,,6:50 PM,Peter Pan Lines,11-03-2019,5:00 PM,Philadelphia,1h 50m,NYC,$10.00
31,0,,5:00 PM,Greyhound,11-03-2019,3:00 PM,Philadelphia,2h 0m,NYC,$11.00
32,0,,11:15 AM,BoltBus,11-03-2019,9:15 AM,Philadelphia,2h 0m,NYC,$12.00
33,0,,6:15 PM,BoltBus,11-03-2019,4:15 PM,Philadelphia,2h 0m,NYC,$14.00
34,0,,5:32 PM,Amtrak Northeast Regional,11-03-2019,4:05 PM,Philadelphia,1h 27m,NYC,$61.00
35,0,,7:10 PM,Greyhound,11-03-2019,5:00 PM,Philadelphia,2h 10m,NYC,$12.00
36,0,,5:45 PM,BoltBus,11-03-2019,3:45 PM,Philadelphia,2h 0m,NYC,$12.00
37,0,,4:00 PM,Greyhound,11-03-2019,2:00 PM,Philadelphia,2h 0m,NYC,$11.00
38,0,,4:50 AM,Greyhound,11-03-2019,2:45 AM,Philadelphia,2h 5m,NYC,$11.00
39,0,,7:29 AM,Amtrak Palmetto,11-03-2019,5:51 AM,Philadelphia,1h 38m,NYC,$49.00
40,0,,6:10 PM,Greyhound,11-03-2019,4:00 PM,Philadelphia,2h 10m,NYC,$11.00
41,0,,11:20 PM,Peter Pan Lines,11-03-2019,9:30 PM,Philadelphia,1h 50m,NYC,$10.00
42,0,,9:00 PM,Greyhound,11-03-2019,7:00 PM,Philadelphia,2h 0m,NYC,$12.00
43,0,,8:00 PM,Greyhound,11-03-2019,6:00 PM,Philadelphia,2h 0m,NYC,$12.00
44,0,,11:33 PM,Amtrak Northeast Regional,11-03-2019,10:05 PM,Philadelphia,1h 28m,NYC,$49.00
45,0,,1:10 PM,Greyhound,11-03-2019,11:00 AM,Philadelphia,2h 10m,NYC,$11.00
46,0,,2:15 PM,BoltBus,11-03-2019,12:15 PM,Philadelphia,2h 0m,NYC,$12.00
47,0,,11:10 AM,Greyhound,11-03-2019,9:00 AM,Philadelphia,2h 10m,NYC,$11.00
48,0,,2:45 PM,BoltBus,11-03-2019,12:45 PM,Philadelphia,2h 0m,NYC,$12.00
49,0,,10:42 PM,Amtrak Northeast Regional,11-03-2019,9:10 PM,Philadelphia,1h 32m,NYC,$49.00
50,0,,1:45 PM,BoltBus,11-03-2019,11:45 AM,Philadelphia,2h 0m,NYC,$12.00
51,0,,8:55 AM,Greyhound,11-03-2019,6:45 AM,Philadelphia,2h 10m,NYC,$11.00
52,0,,1:25 PM,Megabus,11-03-2019,11:20 AM,Philadelphia,2h 5m,NYC,$15.00
53,0,,4:25 PM,Megabus,11-03-2019,2:35 PM,Philadelphia,1h 50m,NYC,$15.00
54,0,,12:15 PM,Amtrak Pennsylvanian,11-03-2019,10:52 AM,Philadelphia,1h 23m,NYC,$61.00
55,0,,12:45 PM,BoltBus,11-03-2019,10:45 AM,Philadelphia,2h 0m,NYC,$12.00
56,0,,12:15 PM,BoltBus,11-03-2019,10:15 AM,Philadelphia,2h 0m,NYC,$12.00
